"Superkingdom","Kingdom","Phylum","Class","Order","Family","Genus","Species","COG_Name","COG_Category"
"Bacteria","Unknown","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Unknown","",""
"Eukaryota","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetaceae","Saccharomyces","Saccharomyces cerevisiae","Chaperonin GroEL (HSP60 family)","Posttranslational modification, protein turnover, chaperones"
"Bacteria","Unknown","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Unknown","",""
"Bacteria","Unknown","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus faecalis","Acetate kinase","Energy production and conversion"
"Bacteria","Unknown","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Agrobacterium","Agrobacterium fabrum","Nucleoside diphosphate kinase","Nucleotide transport and metabolism"
"Bacteria","Unknown","Actinobacteria","Actinobacteria","Actinomycetales","Frankiaceae","Frankia","Frankia alni","ATP-dependent helicase/DNAse subunit B","Replication, recombination and repair"
"Archaea","Unknown","Euryarchaeota","Methanobacteria","Methanobacteriales","Methanobacteriaceae","Methanothermobacter","Methanothermobacter thermautotrophicus","DNA mismatch repair ATPase MutL","Replication, recombination and repair"
"Bacteria","Unknown","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Sinorhizobium","Sinorhizobium meliloti","",""
"Eukaryota","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetaceae","Nakaseomyces","Candida glabrata","Ribosomal protein L24","Translation, ribosomal structure and biogenesis"
"Bacteria","Unknown","Firmicutes","Bacilli","Unknown","Unknown","Unknown","Unknown","Ribosomal protein S17","Translation, ribosomal structure and biogenesis"
"Bacteria","Unknown","Spirochaetes","Spirochaetia","Spirochaetales","Spirochaetaceae","Treponema","Treponema denticola","Ribosomal protein S19","Translation, ribosomal structure and biogenesis"
"Bacteria","Unknown","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus fermentum","",""
"Bacteria","Unknown","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus salivarius","Ribosomal protein L22","Translation, ribosomal structure and biogenesis"
"Bacteria","Unknown","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas","Stenotrophomonas maltophilia","Enolase","Carbohydrate transport and metabolism"
"Eukaryota","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetaceae","Saccharomyces","Saccharomyces cerevisiae","",""
"Bacteria","Unknown","Proteobacteria","Alphaproteobacteria","Rickettsiales","Rickettsiaceae","Rickettsia","Rickettsia typhi","Holliday junction resolvasome RuvABC endonuclease subunit","Replication, recombination and repair"
"Bacteria","Unknown","Proteobacteria","Epsilonproteobacteria","Campylobacterales","Campylobacteraceae","Campylobacter","Campylobacter lari","",""
"Bacteria","Unknown","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Escherichia","Escherichia coli","Asp-tRNAAsn/Glu-tRNAGln amidotransferase B subunit","Translation, ribosomal structure and biogenesis"
"Bacteria","Unknown","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus halodurans","Translation elongation factor EF-Tu, a GTPase","Translation, ribosomal structure and biogenesis"
"Bacteria","Unknown","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas protegens","",""
"Eukaryota","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetaceae","Saccharomyces","Saccharomyces cerevisiae","Homoaconitase/3-isopropylmalate dehydratase large subunit","Amino acid transport and metabolism"
"Bacteria","Unknown","Cyanobacteria","Unknown","Chroococcales","Unknown","Synechococcus","Synechococcus sp. WH 8102","Serine protease, subtilisin family","Posttranslational modification, protein turnover, chaperones"
"Bacteria","Unknown","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Salmonella","Salmonella enterica subsp. enterica serovar Typhi","",""
"Bacteria","Unknown","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Leuconostoc","Leuconostoc mesenteroides subsp. mesenteroides ATCC 8293","",""
"Bacteria","Unknown","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus acidophilus","DNA polymerase III, alpha subunit","Replication, recombination and repair"
"Bacteria","Unknown","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Serratia","Serratia proteamaculans","FoF1-type ATP synthase, beta subunit","Energy production and conversion"
"Bacteria","Unknown","Cyanobacteria","Unknown","Nostocales","Nostocaceae","Nostoc","Nostoc punctiforme","Ribosomal protein L22","Translation, ribosomal structure and biogenesis"
"Bacteria","Unknown","Firmicutes","Clostridia","Clostridiales","Unknown","Unknown","Unknown","Putative antitoxin component PasI (RatB) of the RatAB toxin-antitoxin module, ubiquitin-RnfH superfamily","Defense mechanisms"
"Bacteria","Unknown","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus johnsonii","Ribosomal protein S7","Translation, ribosomal structure and biogenesis"
"Bacteria","Unknown","Actinobacteria","Actinobacteria","Actinomycetales","Mycobacteriaceae","Mycobacterium","Mycobacterium vanbaalenii","Histidyl-tRNA synthetase","Translation, ribosomal structure and biogenesis"
"Bacteria","Unknown","Actinobacteria","Actinobacteria","Actinomycetales","Mycobacteriaceae","Mycobacterium","Mycobacterium tuberculosis","Ribosomal protein S12","Translation, ribosomal structure and biogenesis"
"Bacteria","Unknown","Firmicutes","Bacilli","Bacillales","Bacillaceae","Geobacillus","Geobacillus thermodenitrificans","tRNA(Ile)-lysidine synthase TilS/MesJ","Translation, ribosomal structure and biogenesis"
"Viruses","Unknown","Unknown","Unknown","Herpesvirales","Herpesviridae","Lymphocryptovirus","Human herpesvirus 4","",""
"Bacteria","Unknown","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","Unknown","Molecular chaperone DnaK (HSP70)","Posttranslational modification, protein turnover, chaperones"
"Bacteria","Unknown","Proteobacteria","Gammaproteobacteria","Unknown","Unknown","Unknown","Unknown","",""
"Eukaryota","Fungi","Ascomycota","Schizosaccharomycetes","Schizosaccharomycetales","Schizosaccharomycetaceae","Schizosaccharomyces","Schizosaccharomyces pombe","Translation elongation factor EF-Tu, a GTPase","Translation, ribosomal structure and biogenesis"
"Eukaryota","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Debaryomycetaceae","Meyerozyma","Meyerozyma guilliermondii","",""
"Bacteria","Unknown","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas pseudoalcaligenes","FoF1-type ATP synthase, alpha subunit","Energy production and conversion"
"Eukaryota","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Dipodascaceae","Yarrowia","Yarrowia lipolytica","",""
"Bacteria","Unknown","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Cupriavidus","Cupriavidus metallidurans","",""
"Bacteria","Unknown","Proteobacteria","Gammaproteobacteria","Alteromonadales","Shewanellaceae","Shewanella","Shewanella amazonensis","Ribosomal protein L32","Translation, ribosomal structure and biogenesis"
"Eukaryota","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Aspergillus","Aspergillus niger","UDP-N-acetylglucosamine enolpyruvyl transferase","Cell wall/membrane/envelope biogenesis"
"Bacteria","Unknown","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Escherichia","Escherichia coli","Ribosomal protein S11","Translation, ribosomal structure and biogenesis"
"Bacteria","Unknown","Proteobacteria","Alphaproteobacteria","Rhizobiales","Phyllobacteriaceae","Mesorhizobium","Mesorhizobium loti","FoF1-type ATP synthase, beta subunit","Energy production and conversion"
"Bacteria","Unknown","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Aliivibrio","Aliivibrio salmonicida","Glycine cleavage system T protein (aminomethyltransferase)","Amino acid transport and metabolism"
"Bacteria","Unknown","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","Clostridium kluyveri","tRNA G46 methylase TrmB","Translation, ribosomal structure and biogenesis"
"Bacteria","Unknown","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Lactococcus","Lactococcus lactis subsp. cremoris MG1363","Gamma-glutamyl phosphate reductase","Amino acid transport and metabolism"
"Eukaryota","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Dipodascaceae","Yarrowia","Yarrowia lipolytica","",""
"Bacteria","Unknown","Firmicutes","Clostridia","Clostridiales","Heliobacteriaceae","Heliobacterium","Heliobacterium modesticaldum","Ribosomal protein L18","Translation, ribosomal structure and biogenesis"
"Bacteria","Unknown","Proteobacteria","Gammaproteobacteria","Alteromonadales","Pseudoalteromonadaceae","Pseudoalteromonas","Pseudoalteromonas haloplanktis","",""
"Bacteria","Unknown","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus reuteri","Ribosomal protein L23","Translation, ribosomal structure and biogenesis"
"Bacteria","Unknown","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","Clostridium novyi","Ribosomal protein S4 or related protein","Translation, ribosomal structure and biogenesis"
"Eukaryota","Fungi","Ascomycota","Eurotiomycetes","Onygenales","Arthrodermataceae","Arthroderma","Arthroderma otae","Ornithine carbamoyltransferase","Amino acid transport and metabolism"
"Bacteria","Unknown","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Pectobacterium","Pectobacterium atrosepticum","tRNA/tmRNA/rRNA uracil-C5-methylase, TrmA/RlmC/RlmD family","Translation, ribosomal structure and biogenesis"
"Bacteria","Unknown","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus casei","",""
"Bacteria","Unknown","Tenericutes","Mollicutes","Entomoplasmatales","Entomoplasmataceae","Mesoplasma","Mesoplasma florum","Ribosomal protein L20","Translation, ribosomal structure and biogenesis"
"Bacteria","Unknown","Cyanobacteria","Unknown","Chroococcales","Unknown","Synechocystis","Synechocystis sp. PCC 6803","",""
"Bacteria","Unknown","Firmicutes","Bacilli","Lactobacillales","Unknown","Unknown","Unknown","Ribosomal protein L22","Translation, ribosomal structure and biogenesis"
"Bacteria","Unknown","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Escherichia","Escherichia coli","Glycine cleavage system T protein (aminomethyltransferase)","Amino acid transport and metabolism"
"Bacteria","Unknown","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus helveticus","Ribosomal protein S9","Translation, ribosomal structure and biogenesis"
"Bacteria","Unknown","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Escherichia","Escherichia coli","Ribosomal protein L27","Translation, ribosomal structure and biogenesis"
"Bacteria","Unknown","Firmicutes","Clostridia","Clostridiales","Peptococcaceae","Desulfotomaculum","Desulfotomaculum reducens","",""
"Bacteria","Unknown","Proteobacteria","Gammaproteobacteria","Unknown","Unknown","Unknown","Unknown","",""
"Viruses","Unknown","Unknown","Unknown","Caudovirales","Myoviridae","Unknown","Enterococcus phage phiEF24C","Bacterial nucleoid DNA-binding protein","Replication, recombination and repair"
"Bacteria","Unknown","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus acidophilus","DNA-directed RNA polymerase, beta' subunit/160 kD subunit","Transcription"
"Bacteria","Unknown","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Unknown","",""
"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","",""
"Bacteria","Unknown","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Unknown","Ribosomal protein S4 or related protein","Translation, ribosomal structure and biogenesis"
"Bacteria","Unknown","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus clausii","",""
"Bacteria","Unknown","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus faecalis","",""
"Bacteria","Unknown","Actinobacteria","Actinobacteria","Actinomycetales","Nocardiaceae","Rhodococcus","Rhodococcus rhodochrous","FoF1-type ATP synthase, beta subunit","Energy production and conversion"
"Bacteria","Unknown","Firmicutes","Clostridia","Thermoanaerobacterales","Thermoanaerobacterales Family III. Incertae Sedis","Caldicellulosiruptor","Caldicellulosiruptor bescii","Ribosomal protein S19","Translation, ribosomal structure and biogenesis"
"Eukaryota","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Debaryomycetaceae","Debaryomyces","Debaryomyces hansenii","Translation elongation factor EF-Ts","Translation, ribosomal structure and biogenesis"
"Bacteria","Unknown","Firmicutes","Bacilli","Lactobacillales","Unknown","Unknown","Unknown","DNA-binding transcriptional regulator, LacI/PurR family","Transcription"
"Bacteria","Unknown","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Unknown","Unknown","",""
"Bacteria","Unknown","Proteobacteria","Alphaproteobacteria","Rhizobiales","Phyllobacteriaceae","Parvibaculum","Parvibaculum lavamentivorans","1-deoxy-D-xylulose 5-phosphate reductoisomerase","Lipid transport and metabolism"
"Bacteria","Unknown","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus reuteri","",""
"Bacteria","Unknown","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus delbrueckii","",""
"Bacteria","Unknown","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Citrobacter","Citrobacter koseri","FKBP-type peptidyl-prolyl cis-trans isomerase (trigger factor)","Posttranslational modification, protein turnover, chaperones"
"Bacteria","Unknown","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus faecalis","",""
"Bacteria","Unknown","Chlamydiae","Chlamydiia","Chlamydiales","Parachlamydiaceae","Candidatus Protochlamydia","Candidatus Protochlamydia amoebophila","Imidazole glycerol phosphate synthase subunit HisF","Amino acid transport and metabolism"
"Bacteria","Unknown","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Salmonella","Salmonella enterica subsp. arizonae serovar 62:z4,z23:-","Ribosomal protein L5","Translation, ribosomal structure and biogenesis"
"Bacteria","Unknown","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus faecalis","Dihydroorotase","Nucleotide transport and metabolism"
"Bacteria","Unknown","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus pneumoniae","",""
"Bacteria","Unknown","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Unknown","Ribosomal protein L18","Translation, ribosomal structure and biogenesis"
"Bacteria","Unknown","Actinobacteria","Actinobacteria","Actinomycetales","Propionibacteriaceae","Propionibacterium","Propionibacterium acnes","Ribosomal protein L23","Translation, ribosomal structure and biogenesis"
"Eukaryota","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetaceae","Saccharomyces","Saccharomyces cerevisiae","Beta-galactosidase/beta-glucuronidase","Carbohydrate transport and metabolism"
"Bacteria","Unknown","Actinobacteria","Actinobacteria","Actinomycetales","Nocardiaceae","Rhodococcus","Rhodococcus rhodochrous","Aspartyl/asparaginyl-tRNA synthetase","Translation, ribosomal structure and biogenesis"
"Eukaryota","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Aspergillus","Aspergillus niger","",""
